Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,
2024-10-14,230.228515625,164.3826141357422,416.7006530761719,230.65651637799863,165.64815793723565,421.5721293976272,227.54102629778745,162.82806167108657,415.09005586184196,227.64055393917852,163.0672270976598,415.3386008817118,39882100,19016100,16653100
2024-10-15,232.76670837402344,164.88087463378906,416.3029479980469,236.3898456598821,167.0930903489021,420.02120204810905,231.29355345996072,164.05377791978614,412.84322081195853,232.52781469355565,165.20970620906303,419.7229298265709,64751400,20247200,18900200
2024-10-16,230.70628356933594,164.5819091796875,413.6982116699219,231.0447048824563,165.21966843790153,413.93680518127485,228.7752681420796,163.16688130069323,408.09105177334885,230.52712470524975,163.95410944544957,412.7537587941709,34082200,16406000,15508900
2024-10-17,231.07456970214844,162.35971069335938,414.2947082519531,232.76670668063704,165.7876725559894,420.0410676802283,229.4521309302649,162.19030754618507,413.17127995027164,232.348638945834,165.1499132702941,419.9018679111856,32993800,21453400,14820000
2024-10-18,233.91136169433594,162.84799194335938,415.7263488769531,235.0858880500012,164.13348517236508,417.2076674979936,232.92594240501305,162.50918566803227,413.8374127793913,235.0858880500012,162.61880125185925,414.7122961104646,46431500,19757700,17145300
2024-10-21,235.38450622558594,163.49574279785156,416.3427429199219,235.75280253487685,163.9242304481603,416.5216880571269,233.36391138062547,162.05080580588782,411.3420182082338,233.36391138062547,162.37965259131107,413.6982202013397,36254500,20946500,14206100
2024-10-22,234.7673797607422,164.56198120117188,425.0219421386719,235.125712669187,165.18978095934807,428.07405197206367,231.52248717012162,162.40953792060841,415.6070554250592,232.80650456565562,162.40953792060841,416.0544182638452,38846600,16568100,25482200
2024-10-23,229.69100952148438,162.21023559570312,422.1288757324219,234.05072423456664,165.2396034909156,428.5711433507003,226.7049068825192,161.3632046868505,420.0709156477079,232.99563706556216,164.18330093451087,428.35242251551375,52287000,18280500,19654400
2024-10-24,229.50189208984375,162.15045166015625,422.25811767578125,229.75073396519565,162.75831715757175,423.5008427798279,227.35189464165862,160.44643028039124,419.94166109145596,228.91461372105516,162.26006724839118,422.85460145374896,31109500,22412500,13581600
2024-10-25,230.3380126953125,164.69154357910156,425.658203125,232.13962556438537,165.01041564194605,430.0027653012564,228.5065400142299,162.8480126724498,424.0874119188817,228.6757506783198,163.09713764873345,424.2763085648032,38802300,19828900,16899100
2024-10-28,232.3187713623047,166.13644409179688,424.1072692871094,233.64261197661628,168.1593374233331,429.426138690306,231.47271808946843,163.37613545110455,423.8189485737485,232.23915532682838,168.1593374233331,429.14776948636137,36087100,32138600,14882400
2024-10-29,232.5875244140625,169.08607482910156,429.43609619140625,233.2444706163013,169.78363683716654,430.64899709836675,231.24378738741356,166.50514405647678,423.32186444879665,232.0201728307493,167.14290330541456,425.5090727531412,35417200,42169000,17644100
2024-10-30,229.03407287597656,173.84934997558594,430.0127258300781,232.38845656475567,181.38288551840023,435.9479823564893,228.48661770128336,173.45074095946555,429.5852356603292,231.5324398883544,180.04756432112097,434.8941538571239,47070900,68890800,29749100
2024-10-31,224.86346435546875,170.51107788085938,403.9850769042969,228.765302938299,176.20109831225162,413.7379809491165,224.32595742693846,170.40146229689762,403.93534969689097,228.27756741990697,172.5240116929841,412.9426186903331,64370100,44769000,53971000
2024-11-01,221.87738037109375,170.69046020507812,407.981689453125,224.30607958110733,171.7168690851631,413.0818383039077,219.2496106921502,168.28890701589395,405.12839737386855,219.9463649274566,169.47474432297759,406.6296190582037,65276700,31796500,24230400
2024-11-04,220.98155212402344,168.6476287841797,406.0827941894531,221.75793762543637,170.13240372971748,408.03140902561756,218.69221882853125,167.42192310295937,403.2096294840388,219.9662881225475,169.33520086207452,407.414991879503,44944500,21492700,19672300
2024-11-05,222.4148712158203,169.1458740234375,409.0653381347656,222.91255498009295,169.93310214015253,412.4853201284023,220.11557465497725,168.2490151199897,405.7050045203228,220.7725208689619,168.83694632662065,405.99332524640585,28111300,18242100,17626000
2024-11-06,221.68826293945312,175.89218139648438,417.73455810546875,225.02275032206146,176.32068423475533,418.00300613139274,220.16535179621147,172.8927223501112,408.1307753660983,221.5787719009408,173.19167534337777,410.01974169679755,54561100,33695500,26681800
2024-11-07,226.42620849609375,180.11734008789062,422.9540100097656,226.82436463330757,180.44618684879632,424.3657590257446,223.52970043689453,176.56980320837033,417.43632288625736,223.5894200604507,176.78903438230748,418.8281688837221,42137700,25352900,19901800
2024-11-08,226.15716552734375,177.7257537841797,420.0808410644531,227.8511489598711,180.2668162295759,424.0177855133015,225.60910803907555,177.4566945679988,419.32525452801985,226.366414165256,180.01769126784052,422.8446603519728,38328800,22006200,16891400
2024-11-11,223.4368133544922,179.71875,415.57720947265625,224.90161465065876,179.91804692445518,422.3376216288976,220.7164746065314,177.84532545828398,413.5788978774876,224.20409384410638,177.95494104754144,420.0609408352946,42005600,17450400,24503300
2024-11-12,223.4368133544922,180.9842987060547,420.5679931640625,224.79200315214243,181.85126391911678,421.969790701444,222.5698957238352,178.76210828805725,414.77193671429194,223.75568869738083,179.19061113228446,415.81581365023004,40398300,25134900,19401200
2024-11-13,224.3236541748047,178.25389099121094,422.7253723144531,225.84824072641777,180.32661242196693,426.8313104637277,221.97200184604,177.91506949950764,415.7760330857976,223.2175800878685,179.82836251665194,419.1860937392156,48566200,23184000,21502200
2024-11-14,227.41270446777344,174.96543884277344,424.4055480957031,228.06039910056816,178.19410370809175,425.6780973820496,224.20409355692922,173.70985455339545,417.5556327945319,224.22402706703753,177.65598529451515,422.526533184943,44923900,31007500,30246900
2024-11-15,224.2041015625,171.88626098632812,412.5847473144531,226.11730807125568,173.5304796221041,420.3393400677491,223.47668806811174,170.6207019459313,411.23267692258383,225.59914322363005,173.1219110429033,417.3767027455775,47923700,32504600,28247600
2024-11-18,227.2134246826172,174.68641662597656,413.34033203125,228.9273417095955,174.82592598867913,415.9649517435253,224.37349996104592,172.2948080013009,409.7016291897124,224.4532188000698,172.81299215078764,412.4554971706168,44633700,20135300,24727000
2024-11-19,227.4724884033203,177.4965362548828,415.3584899902344,229.34584301691135,178.2439110911755,415.5076109291685,225.8582238051146,172.95249968308408,409.154785870871,226.17708394083317,173.11194329745103,410.7057043157201,36211800,23434900,18133500
2024-11-20,228.18994140625,175.36402893066406,413.0718688964844,229.11664435033194,177.05807553397884,414.86141123218795,225.0909420304879,173.17173243194026,408.19044109637775,227.25326410482543,176.7192692543919,414.4438422518667,35169600,18997100,19191700
2024-11-21,227.71165466308594,167.04327392578125,411.2887268066406,229.3458528412815,173.52052291993735,418.1722655525636,224.91159698015457,163.12702162713185,408.7186214344056,228.07038183414417,173.29131700765447,417.8933391524707,42108300,59734400,20780200
2024-11-22,229.05686950683594,164.1833038330078,415.4029235839844,229.90386885981255,165.87736568062007,415.80138553605957,227.2532745036032,163.32631338500155,409.4856708735379,227.2532745036032,165.26950018604143,409.7944811664486,38168300,38604600,24814600
2024-11-25,232.04624938964844,167.0631866455078,417.1860656738281,232.42491005721112,168.03976740473334,419.46727321033643,228.92733167542056,165.03033372857172,413.2611532266888,230.64124862727573,165.50864937866604,416.7776323033626,90152800,33135300,27691100
2024-11-26,234.22850036621094,168.52804565429688,426.350830078125,234.73670603206307,169.2256076965816,427.396826920373,232.50462429580293,166.9934426131079,417.24585120009374,232.50462429580293,167.0432706454683,417.98300734363517,45986200,20486700,23458900
2024-11-27,234.0989532470703,168.63766479492188,421.3699951171875,234.85627456038557,168.88678975659008,425.5937771564677,232.98291999142185,167.4319084954612,420.4037088714897,233.6405889619916,168.40847408769383,423.48187093647766,33498400,19266500,18332400
2024-11-29,236.490478515625,168.358642578125,421.8381652832031,236.96877632211965,168.8369582371453,423.2527401453399,233.14236346053607,166.57491457977767,416.1998390930093,233.97938842310504,167.9102206974572,418.48107704362025,28481400,14257200,16271900
2024-12-02,238.7424774169922,170.8897705078125,429.32940673828125,239.93822952974793,171.4777017898288,431.3416594246016,236.32108052902282,167.9799926724261,419.69642835819553,236.4306920263062,168.17928960806435,419.9554423160969,48137100,23789100,20207200
2024-12-03,241.79165649414062,170.7402801513672,429.5485534667969,241.90126799408412,172.07558629717838,430.8136785324232,238.05492154808562,170.25200495773618,426.10178307894205,238.96170621081686,170.8897642516595,428.19374634076934,38861000,22248700,18302000
2024-12-04,242.15037536621094,173.75967407226562,435.7447204589844,243.24649032811607,174.2977925065685,437.98610309109085,240.39660663197557,170.46126199985193,430.973057365549,242.01087120786053,170.55094333710875,431.3715193088951,44383900,31615100,26009400
2024-12-05,242.18028259277344,172.03573608398438,440.9247741699219,243.67497660990782,175.4437637976109,442.95696954495514,241.27351311137042,171.7268235586979,434.4994957116604,243.1269343008096,174.7462169331928,436.24279326556575,40033900,21356200,21697800
2024-12-06,241.98098754882812,174.09849548339844,441.87115478515625,243.7646642163996,174.4671955621755,444.3914637865622,241.22368140458013,171.2584648287537,440.0780304611881,242.05074723300527,171.4278679786075,440.605999369761,36870600,21462400,18821000
2024-12-09,245.8771514892578,174.95645141601562,444.3117370605469,246.36542364679892,175.84435207924628,446.61288735234007,240.89483838917155,173.2405061666339,438.8128895478079,240.97455722335047,173.5497879362236,440.90485264962797,44649200,25389600,19144400
2024-12-10,246.8935546875,184.7333526611328,441.632080078125,247.33200068563022,185.92054898261972,447.89799856218906,244.47214254503118,180.6230728184386,439.9087252497819,246.0166626912396,182.41883132056972,442.68804835999237,36914800,54813000,18469500
2024-12-11,245.6180877685547,194.939208984375,447.2704162597656,249.91283942191654,195.14872046831275,448.6252234428676,245.38889040813984,184.41409977559144,442.34933339299914,247.08288910248365,184.87300649613107,442.34933339299914,45205800,67894100,19200200
2024-12-12,247.0828857421875,191.50735473632812,447.83819580078125,247.8601253939288,194.71974779887603,454.4129240722559,244.81093690846672,191.25794424971858,447.389907127457,246.01666340683192,194.540179555465,447.389907127457,32777500,34817500,20834800
2024-12-13,247.25228881835938,189.3723907470703,445.5569763183594,248.4081739675946,192.27551707580218,449.7010474581427,245.36897496771653,189.19280729112407,443.8734464678006,246.94338782137353,190.55957180826204,446.722508676707,33155300,25143500,20177800
2024-12-16,250.15196228027344,196.19625854492188,449.8604431152344,250.49077111704125,198.53073692361528,450.4481798147897,246.7739547032778,192.16577676803223,443.57461233779367,247.11276354004562,192.41518724155435,445.5569810702514,51694800,44934900,23598800
2024-12-17,252.58334350585938,194.95916748046875,452.7194519042969,252.93211150871377,200.94501854915788,453.5462901057899,248.89643481128522,194.52020263311584,447.84819595840975,249.1953766416157,196.7848538831557,449.2826833242326,51356400,43504000,22733500
2024-12-18,247.1725616455078,187.9557342529297,435.71484375,253.38051965426092,196.53546097337795,450.9163784238889,246.86366065893745,187.29730214590614,435.34623528561843,251.26802371656945,194.75965954890506,449.59148560028365,56774100,34166100,24444500
2024-12-19,248.90638732910156,188.06546020507812,435.356201171875,251.10857637552834,192.5748056424547,441.4826409757379,246.21594133746913,187.93577711571297,434.64892893973837,246.62449465453676,191.17811313755365,439.92861811038824,60882300,32265200,22963700
2024-12-20,253.5897674560547,190.95863342285156,434.9278564453125,254.0979578981185,192.43513912367908,442.04049490082355,244.82089371115717,184.78322783024907,426.988379811487,247.16257165125242,185.3419048401402,431.45120224609855,147495300,63462900,64263700
2024-12-23,254.3670196533203,194.17103576660156,433.5830383300781,254.7456651132031,194.63992864820244,435.97384050264867,252.55345036958022,189.70158937273825,431.1722932989543,253.8687883386418,192.1657659299832,435.06732205874545,40858800,25675000,19152500
2024-12-24,257.2866516113281,195.64755249023438,437.6473693847656,257.2965955586333,195.64755249023438,437.9163547514511,254.38692663500538,193.32304504989554,432.52707119819956,254.58623131585566,194.38054302215116,432.9853009034494,23234700,10403300,7164500
2024-12-26,258.1037292480469,195.1387481689453,436.43206787109375,259.1799258751944,196.28603018509784,439.2512462781778,256.7186620602343,193.9216239176986,434.9577555797017,257.27667867815336,194.68979716689702,437.3983540840164,27237100,12046600,8194200
2024-12-27,254.6858673095703,192.30543518066406,428.881103515625,257.78488174803636,194.85941107267635,433.5531436249425,252.16481819720389,190.20041029392215,424.71711987555517,256.91793375888693,194.49027324116946,432.9355230391817,42355300,18891400,18117700
2024-12-30,251.307861328125,190.78904724121094,423.2029113769531,252.60326573181473,192.0959557274761,425.91249514442245,249.86299361835324,188.67403600843565,420.2841404099869,251.33775398934142,189.352440433381,424.42821148968693,35557500,14264700,13158700
2024-12-31,249.5341796875,188.85360717773438,419.88568115234375,252.38406352835983,191.50733817930222,425.09566152109494,248.54767617168994,188.06546158341584,419.0489019483089,251.5470385357527,190.6294084710406,424.4680695178944,39480700,17466900,13246500
2025-01-02,242.98741149902344,188.98329162597656,416.97686767578125,248.21884015778812,191.54723853202438,424.43820240788705,240.96459363401945,187.05785012893006,413.2611726539346,248.04942813526918,190.20041592197336,423.90026204092493,55740700,20370800,16896500
2025-01-03,242.4991455078125,191.3377227783203,421.7286071777344,243.31623695542578,192.75438759446627,422.40599553232005,241.03434422978034,189.5319934742947,417.93320162542307,242.4991455078125,190.91871503010498,419.4672816518615,40244100,18596200,16662900
2025-01-06,244.1333465576172,196.40576171875,426.21136474609375,246.45510633108967,197.75258441221385,432.6565862275622,242.33971076643533,193.39289405316484,423.85044657634234,243.4457849039297,193.52257715244394,426.3607841744266,45045600,29563600,20573600
2025-01-07,241.35321044921875,195.02902221679688,420.7523498535156,244.68139184839126,200.52602365365914,429.00063686122985,240.4962520142114,194.1411215269442,419.18835553907815,242.12047569552988,196.64519723763246,427.356962317073,40856000,26487200,18139100
2025-01-08,241.8414764404297,193.49264526367188,422.9339904785156,242.84791342439922,195.82712367795403,425.33476415419165,239.20085656180404,191.9263553819348,419.9255676122581,241.06423680804883,192.1159097803505,421.8381972488523,37628900,24864800,15054600
2025-01-10,236.01219177246094,191.58712768554688,417.345458984375,239.3104808095479,196.05657398255568,423.0833778600729,232.17580437363205,189.86121160590176,413.4304875422897,239.16100228470233,193.84180793276101,423.0036976315441,61710900,26665200,20201100
2025-01-13,233.5708465576172,190.5595703125,415.5921936035156,233.8398957390806,190.72916760562472,416.8971739621178,228.90740850459227,186.9181835340065,410.71096634455273,232.7039288898965,189.62179973101152,413.6496498082875,49630700,21823700,17604800
2025-01-14,232.45480346679688,189.2127685546875,414.0780334472656,235.28475371553364,191.5272898730932,418.13242259689986,231.6476711610837,187.86594588528064,409.1469793562449,233.91960476413306,190.78904460131218,416.2098216251219,39435300,17174900,16935900
2025-01-15,237.028564453125,195.0888671875,424.6772766113281,238.11472029161553,195.8969546519061,426.51022596326726,233.60073052224158,191.40756631826648,416.6680604251186,233.80999436776753,192.63466153374213,417.52478252697114,39832000,21776000,19637800
2025-01-16,227.4525604248047,192.45509338378906,422.953857421875,237.1680713225123,195.01902502838223,427.8450559110229,227.22337827123218,192.3553231094348,422.76461308505725,236.51041752509497,193.68218859975212,427.0581034768278,71759100,17815400,15300000
2025-01-17,229.16647338867188,195.53781127929688,427.3868713378906,231.4682996512766,196.76490654687785,432.816010728012,227.67177943063626,193.29311701716207,426.53017961505896,231.2989028272768,196.06656026544184,432.4274897834489,68488300,27735100,26197500
2025-01-21,221.85243225097656,197.58297729492188,426.8588562011719,223.62613445935494,201.81296912173477,429.2496581837696,218.6039696546368,197.40339384073826,423.96996920550396,223.20762199269615,198.60057627447708,428.55235740588927,98070400,29971300,26085700
2025-01-22,223.03823852539062,197.9022216796875,444.4911193847656,223.3272060060417,200.00724672789295,445.55699830786784,219.01252087308487,197.0642061251015,434.3301720077898,219.01252087308487,198.590597036243,435.8841949618168,64126500,26200600,27803800
2025-01-23,222.8688507080078,197.5131378173828,444.9991149902344,226.2269251350915,199.82767431730463,445.03897030447143,221.51366083038826,194.73969457121225,439.8090775364838,223.94503224654224,197.6727641738203,440.30716256200645,60234800,26951400,18389300
2025-01-24,221.991943359375,199.73788452148438,442.3592834472656,224.831867935065,200.42624462128626,444.9393603072831,220.6267944226493,197.53308930144837,439.70946738545626,223.9848686181573,197.63285957708698,443.4550766157881,54697900,23877500,15549500
2025-01-27,229.04690551757812,191.35769653320312,432.8956604003906,231.32879829775732,196.41574843517762,433.5332238334213,223.18770026542342,190.2802414199516,421.8780219291722,223.2275672861503,191.956287781501,422.3860783898249,94863400,41728900,35647800
2025-01-28,237.41717529296875,194.83946228027344,445.4872741699219,239.34035603116672,195.01903051179218,446.66274757404807,229.99353191106584,190.23034644146827,429.72785612913765,230.03339893004483,192.2954724407757,432.93552501884864,75707600,24157900,23491700
2025-01-29,238.51329040527344,194.94920349121094,440.6358947753906,239.01152170916106,196.32593893457488,445.16848684550723,233.18220937175082,192.97386160771165,438.7132938317083,233.29182086679862,195.09884368413952,444.97921209968376,45486100,18218300,23581400
2025-01-30,236.7495574951172,200.39633178710938,413.4006042480469,239.93823493591583,200.9250807979349,421.24045777086803,236.37091202718113,197.20388062095304,411.57762641112805,237.82573898228924,197.53310428817028,417.1661258658952,55658300,24354700,54586300
2025-01-31,235.16519165039062,203.5388946533203,413.4703674316406,246.31561143302469,204.99544323065024,419.078810069406,232.61424963135997,201.3241285268208,413.32094799383236,246.31561143302469,201.52365385241038,417.37536767699305,100959800,32001100,34161900
